,customer_id,recency,frequency,monetary
2331,CS3443,2014-10-18,16,1113
2332,CS3444,2015-01-13,20,1453
2333,CS3445,2014-07-20,13,839
2334,CS3446,2015-02-27,12,837
2335,CS3447,2014-12-16,24,1810
2336,CS3448,2015-02-03,21,1640
2337,CS3449,2015-01-14,16,1048
2338,CS3450,2014-09-30,23,1690
2339,CS3451,2015-03-03,23,1736
2340,CS3452,2015-03-03,24,1714
2341,CS3453,2015-02-16,25,1726
2342,CS3454,2015-02-09,21,1434
2343,CS3455,2014-05-29,21,1292
2344,CS3456,2015-01-08,23,1679
2345,CS3457,2015-02-09,14,1048
2346,CS3458,2015-03-13,18,1181
2347,CS3459,2015-01-15,21,1361
2348,CS3460,2015-01-22,19,1440
2349,CS3461,2015-02-06,15,997
2350,CS3462,2014-12-11,24,1843
2351,CS3463,2015-01-07,21,1500
2352,CS3464,2015-02-16,20,1321
2353,CS3465,2015-02-11,20,1286
2354,CS3466,2015-03-05,21,1429
2355,CS3467,2014-11-11,12,813
2356,CS3468,2015-01-10,24,1830
2357,CS3469,2014-12-24,22,1516
2358,CS3470,2015-01-13,30,2035
2359,CS3471,2014-11-10,21,1538
2360,CS3472,2015-01-02,17,1115
2361,CS3473,2015-01-09,20,1406
2362,CS3474,2014-12-22,17,1113
2363,CS3475,2015-01-11,25,1811
2364,CS3476,2014-12-29,18,1322
2365,CS3477,2015-01-06,31,1978
2366,CS3478,2015-03-08,21,1391
2367,CS3479,2015-03-01,14,1015
2368,CS3480,2015-03-10,27,1890
2369,CS3481,2015-03-05,24,1601
2370,CS3482,2014-12-25,17,1208
2371,CS3483,2014-11-20,29,1977
2372,CS3484,2014-10-14,13,867
2373,CS3485,2014-09-19,25,1633
2374,CS3486,2014-10-12,16,1147
2375,CS3487,2014-04-05,9,703
2376,CS3488,2015-02-01,22,1490
2377,CS3489,2015-02-14,19,1357
2378,CS3490,2015-03-09,18,1155
2379,CS3491,2015-02-25,18,1165
2380,CS3492,2015-03-08,26,1826
2381,CS3493,2014-09-26,20,1397
2382,CS3494,2014-12-30,15,1074
2383,CS3495,2014-10-16,19,1326
2384,CS3496,2015-02-09,16,1254
2385,CS3497,2014-12-10,11,900
2386,CS3498,2015-03-05,22,1480
2387,CS3499,2015-01-09,21,1330
2388,CS3500,2015-02-12,21,1495
2389,CS3501,2015-03-06,27,2083
2390,CS3502,2014-11-25,17,1057
2391,CS3503,2015-02-10,17,1143
2392,CS3504,2015-03-07,30,2207
2393,CS3505,2015-01-08,23,1627
2394,CS3506,2014-09-02,14,906
2395,CS3507,2015-02-24,15,1054
2396,CS3508,2015-01-30,20,1453
2397,CS3509,2015-01-24,28,2151
2398,CS3510,2015-01-11,23,1603
2399,CS3511,2015-03-08,20,1390
2400,CS3512,2015-03-08,16,1215
2401,CS3513,2014-11-01,15,1154
2402,CS3514,2015-01-14,20,1532
2403,CS3515,2015-01-31,25,1679
2404,CS3516,2015-02-26,14,941
2405,CS3517,2015-03-15,24,1654
2406,CS3518,2015-03-07,25,1560
2407,CS3519,2015-02-03,22,1668
2408,CS3520,2015-02-03,24,1678
2409,CS3521,2014-11-30,21,1506
2410,CS3522,2014-12-09,11,742
2411,CS3523,2015-03-08,17,1089
2412,CS3524,2015-02-03,22,1475
2413,CS3525,2015-01-18,17,1269
2414,CS3526,2015-03-06,24,1583
2415,CS3527,2015-02-01,17,1031
2416,CS3528,2014-11-02,21,1407
2417,CS3529,2014-11-24,21,1465
2418,CS3530,2014-11-25,30,2186
2419,CS3531,2015-02-10,22,1611
2420,CS3532,2014-07-01,14,1007
2421,CS3533,2015-01-20,19,1406
2422,CS3534,2015-01-23,15,1095
2423,CS3535,2014-12-19,19,1281
2424,CS3536,2014-12-10,21,1689
2425,CS3537,2014-04-22,15,1029
2426,CS3538,2015-02-06,12,934
2427,CS3539,2015-03-08,19,1406
2428,CS3540,2015-03-04,23,1646
2429,CS3541,2015-02-10,26,1932
2430,CS3542,2014-11-26,21,1595
2431,CS3543,2015-02-01,24,1676
2432,CS3544,2015-01-11,20,1444
2433,CS3545,2015-02-11,20,1368
2434,CS3546,2014-12-25,16,1130
2435,CS3547,2015-02-20,21,1531
2436,CS3548,2015-02-07,19,1398
2437,CS3549,2015-03-04,19,1441
2438,CS3550,2015-01-01,20,1403
2439,CS3551,2015-03-15,18,1205
2440,CS3552,2015-03-14,21,1467
2441,CS3553,2015-03-11,14,1098
2442,CS3554,2015-02-06,17,1305
2443,CS3555,2014-11-20,18,1194
2444,CS3556,2014-11-16,13,853
2445,CS3557,2015-03-10,24,1872
2446,CS3558,2015-03-04,20,1449
2447,CS3559,2015-02-24,23,1536
2448,CS3560,2015-03-14,20,1473
2449,CS3561,2015-02-04,28,1967
2450,CS3562,2014-12-16,16,1274
2451,CS3563,2015-03-01,21,1486
2452,CS3564,2015-01-24,20,1330
2453,CS3565,2015-02-19,13,876
2454,CS3566,2015-03-02,21,1505
2455,CS3567,2014-10-16,15,1044
2456,CS3568,2015-01-30,26,1863
2457,CS3569,2015-02-13,23,1668
2458,CS3570,2015-03-15,23,1550
2459,CS3571,2015-01-23,19,1276
2460,CS3572,2014-08-04,19,1323
2461,CS3573,2014-07-10,13,952
2462,CS3574,2015-02-27,22,1482
2463,CS3575,2015-02-28,16,1069
2464,CS3576,2015-01-07,20,1414
2465,CS3577,2015-02-25,20,1388
2466,CS3578,2014-11-19,16,1063
2467,CS3579,2014-12-29,24,1566
2468,CS3580,2014-01-16,19,1413
2469,CS3581,2015-01-15,20,1350
2470,CS3582,2014-09-26,20,1459
2471,CS3583,2015-02-09,17,1084
2472,CS3584,2015-02-22,20,1564
2473,CS3585,2015-02-08,15,1096
2474,CS3586,2015-01-23,23,1675
2475,CS3587,2014-12-06,21,1466
2476,CS3588,2015-02-13,25,1815
2477,CS3589,2015-01-04,20,1388
2478,CS3590,2015-01-04,16,1067
2479,CS3591,2015-01-05,28,1757
2480,CS3592,2015-03-05,27,1804
2481,CS3593,2015-03-07,23,1649
2482,CS3594,2015-01-10,26,1999
2483,CS3595,2015-03-10,19,1293
2484,CS3596,2015-03-03,22,1601
2485,CS3597,2015-01-13,23,1618
2486,CS3598,2014-12-12,20,1398
2487,CS3599,2015-01-11,20,1375
2488,CS3600,2014-12-05,17,1138
2489,CS3601,2014-12-05,11,768
2490,CS3602,2015-02-27,20,1566
2491,CS3603,2015-01-24,16,1050
2492,CS3604,2015-03-06,19,1175
2493,CS3605,2015-01-13,16,998
2494,CS3606,2015-02-18,16,1150
2495,CS3607,2015-03-01,20,1432
2496,CS3608,2014-11-19,17,1159
2497,CS3609,2015-02-07,18,1202
2498,CS3610,2015-02-21,28,1910
2499,CS3611,2015-02-13,22,1729
2500,CS3612,2015-01-14,26,1650
2501,CS3613,2014-12-14,18,1397
2502,CS3614,2015-01-19,20,1328
2503,CS3615,2015-01-21,31,2263
2504,CS3616,2015-01-19,15,1023
2505,CS3617,2015-02-21,22,1606
2506,CS3618,2014-10-28,23,1539
2507,CS3619,2015-03-12,25,1740
2508,CS3620,2015-02-25,22,1518
2509,CS3621,2014-12-27,28,1885
2510,CS3622,2015-03-03,24,1760
2511,CS3623,2015-01-16,22,1539
2512,CS3624,2014-10-12,23,1613
2513,CS3625,2015-01-09,16,1087
2514,CS3626,2015-01-01,23,1521
2515,CS3627,2014-11-30,19,1259
2516,CS3628,2015-01-30,21,1296
2517,CS3629,2015-03-15,20,1364
2518,CS3630,2015-02-23,25,1821
2519,CS3631,2015-02-12,22,1481
2520,CS3632,2015-03-13,27,1947
2521,CS3633,2014-12-13,17,1263
2522,CS3634,2014-12-12,15,1008
2523,CS3635,2015-02-03,22,1559
2524,CS3636,2015-03-05,14,932
2525,CS3637,2015-02-08,25,1752
2526,CS3638,2015-01-25,13,868
2527,CS3639,2015-03-09,20,1396
2528,CS3640,2015-02-07,17,1117
2529,CS3641,2015-02-08,21,1454
2530,CS3642,2014-08-07,14,977
2531,CS3643,2015-01-10,18,1153
2532,CS3644,2015-02-11,18,1188
2533,CS3645,2015-02-07,27,1887
2534,CS3646,2015-01-06,22,1494
2535,CS3647,2015-03-03,19,1223
2536,CS3648,2015-03-13,17,1054
2537,CS3649,2015-02-26,21,1450
2538,CS3650,2014-11-08,20,1353
2539,CS3651,2014-09-19,18,1285
2540,CS3652,2015-02-07,19,1362
2541,CS3653,2015-02-17,22,1456
2542,CS3654,2015-02-05,19,1627
2543,CS3655,2015-01-29,22,1428
2544,CS3656,2014-06-12,17,1237
2545,CS3657,2015-01-23,22,1560
2546,CS3658,2015-01-29,27,1732
2547,CS3659,2015-02-15,21,1529
2548,CS3660,2015-02-06,16,1148
2549,CS3661,2015-03-09,24,1614
2550,CS3662,2015-02-04,23,1721
2551,CS3663,2015-02-01,17,1177
2552,CS3664,2015-03-06,20,1462
2553,CS3665,2014-12-28,14,1040
2554,CS3666,2014-10-19,19,1333
2555,CS3667,2015-02-17,19,1286
2556,CS3668,2014-11-02,17,1276
2557,CS3669,2015-03-09,15,1109
2558,CS3670,2015-02-24,20,1344
2559,CS3671,2014-11-28,21,1341
2560,CS3672,2015-01-23,20,1546
2561,CS3673,2015-03-14,24,1954
2562,CS3674,2014-08-24,17,1181
2563,CS3675,2015-02-07,17,1157
2564,CS3676,2015-02-03,20,1273
2565,CS3677,2015-03-03,12,784
2566,CS3678,2015-01-31,18,1306
2567,CS3679,2014-07-17,20,1326
2568,CS3680,2014-12-17,13,1036
2569,CS3681,2015-03-12,21,1329
2570,CS3682,2014-09-05,19,1344
2571,CS3683,2015-02-25,21,1535
2572,CS3684,2013-11-01,15,1008
2573,CS3685,2015-03-05,24,1601
2574,CS3686,2014-10-28,19,1345
2575,CS3687,2015-02-15,15,1108
2576,CS3688,2015-03-01,27,2014
2577,CS3689,2015-01-02,21,1515
2578,CS3690,2015-02-25,19,1362
2579,CS3691,2014-07-29,15,1027
2580,CS3692,2015-01-19,25,1804
2581,CS3693,2014-06-11,16,1182
2582,CS3694,2014-12-22,19,1377
2583,CS3695,2015-03-14,24,1587
2584,CS3696,2014-08-23,21,1387
2585,CS3697,2015-03-05,21,1521
2586,CS3698,2015-03-05,14,854
2587,CS3699,2015-02-18,24,1692
2588,CS3700,2015-02-11,11,884
2589,CS3701,2014-10-13,16,1296
2590,CS3702,2015-01-10,30,2175
2591,CS3703,2014-11-27,19,1340
2592,CS3704,2014-08-08,17,1188
2593,CS3705,2015-01-13,23,1684
2594,CS3706,2015-03-05,29,1929
2595,CS3707,2015-03-06,18,1226
2596,CS3708,2015-03-01,20,1520
2597,CS3709,2015-01-19,15,1040
2598,CS3710,2015-03-14,22,1446
2599,CS3711,2014-07-19,24,1852
2600,CS3712,2015-02-24,20,1497
2601,CS3713,2015-01-23,25,1752
2602,CS3714,2015-02-10,22,1612
2603,CS3715,2015-02-25,19,1382
2604,CS3716,2015-02-13,14,919
2605,CS3717,2014-11-10,11,614
2606,CS3718,2015-01-05,21,1485
2607,CS3719,2015-03-10,18,1430
2608,CS3720,2015-01-23,17,1162
2609,CS3721,2015-03-07,29,1965
2610,CS3722,2015-01-29,13,901
2611,CS3723,2015-02-05,19,1372
2612,CS3724,2014-08-26,18,1235
2613,CS3725,2015-02-24,14,921
2614,CS3726,2015-02-23,27,1927
2615,CS3727,2014-11-29,25,1839
2616,CS3728,2015-02-25,15,1006
2617,CS3729,2014-12-19,22,1618
2618,CS3730,2015-03-01,17,1270
2619,CS3731,2014-12-31,16,1043
2620,CS3732,2014-09-27,18,1283
2621,CS3733,2015-03-15,22,1593
2622,CS3734,2014-12-06,20,1355
2623,CS3735,2014-08-01,25,1776
2624,CS3736,2014-12-07,20,1314
2625,CS3737,2015-03-08,15,1111
2626,CS3738,2015-02-09,19,1165
2627,CS3739,2015-02-20,25,1657
2628,CS3740,2015-03-11,17,1071
2629,CS3741,2015-03-06,19,1305
2630,CS3742,2015-03-07,21,1413
2631,CS3743,2015-02-25,19,1424
2632,CS3744,2015-03-12,22,1654
2633,CS3745,2015-01-03,17,1178
2634,CS3746,2015-01-02,19,1475
2635,CS3747,2015-03-06,20,1449
2636,CS3748,2014-11-23,13,829
2637,CS3749,2015-03-04,23,1658
2638,CS3750,2015-02-16,17,1262
2639,CS3751,2015-02-07,21,1515
2640,CS3752,2015-02-12,26,1922
2641,CS3753,2014-12-03,20,1412
2642,CS3754,2014-12-11,25,1886
2643,CS3755,2015-01-01,22,1442
2644,CS3756,2015-02-14,19,1271
2645,CS3757,2014-09-30,22,1559
2646,CS3758,2014-07-25,22,1493
2647,CS3759,2014-11-19,23,1646
2648,CS3760,2014-09-28,22,1348
2649,CS3761,2015-02-12,24,1732
2650,CS3762,2015-02-24,22,1508
2651,CS3763,2015-03-15,15,1101
2652,CS3764,2014-12-20,16,926
2653,CS3765,2014-12-31,17,1080
2654,CS3766,2014-09-19,7,561
2655,CS3767,2015-01-03,21,1336
2656,CS3768,2015-02-21,21,1597
2657,CS3769,2015-02-27,22,1403
2658,CS3770,2015-02-10,28,1914
2659,CS3771,2015-03-04,24,1777
2660,CS3772,2014-12-25,18,1137
2661,CS3773,2015-02-27,21,1431
2662,CS3774,2014-04-13,18,1199
2663,CS3775,2015-02-27,26,1773
2664,CS3776,2015-01-06,23,1698
2665,CS3777,2015-03-07,22,1591
2666,CS3778,2015-02-20,31,2055
2667,CS3779,2015-03-06,20,1494
2668,CS3780,2015-02-03,13,794
2669,CS3781,2015-03-15,12,885
2670,CS3782,2014-08-09,14,1088
2671,CS3783,2015-02-20,19,1505
2672,CS3784,2015-01-01,18,1268
2673,CS3785,2015-01-27,21,1616
2674,CS3786,2015-01-29,18,1254
2675,CS3787,2015-03-12,22,1558
2676,CS3788,2015-01-03,22,1292
2677,CS3789,2015-03-16,20,1509
2678,CS3790,2015-03-16,19,1410
2679,CS3791,2015-03-16,25,1761
2680,CS3792,2014-11-12,13,1017
2681,CS3793,2015-02-18,27,1694
2682,CS3794,2015-01-17,25,1704
2683,CS3795,2015-02-16,26,1885
2684,CS3796,2015-02-10,19,1312
2685,CS3797,2015-03-12,19,1273
2686,CS3798,2014-12-07,19,1458
2687,CS3799,2014-10-16,36,2513
2688,CS3800,2015-03-06,16,1022
2689,CS3801,2015-01-15,20,1422
2690,CS3802,2015-02-18,25,1794
2691,CS3803,2014-03-26,14,951
2692,CS3804,2014-07-20,21,1591
2693,CS3805,2014-12-11,35,2453
2694,CS3806,2014-10-07,14,1030
2695,CS3807,2015-01-04,20,1522
2696,CS3808,2015-02-13,26,2058
2697,CS3809,2015-02-08,21,1418
2698,CS3810,2014-08-16,14,1027
2699,CS3811,2014-12-07,18,1386
2700,CS3812,2015-02-20,26,1789
2701,CS3813,2014-12-18,24,1641
2702,CS3814,2015-01-31,17,1228
2703,CS3815,2014-09-04,14,1018
2704,CS3816,2015-02-07,19,1376
2705,CS3817,2015-02-28,29,2094
2706,CS3818,2014-11-19,18,1299
2707,CS3819,2014-09-26,27,1920
2708,CS3820,2014-12-29,20,1314
2709,CS3821,2015-02-10,30,2240
2710,CS3822,2015-03-11,29,2101
2711,CS3823,2015-03-12,24,1699
2712,CS3824,2015-01-01,22,1420
2713,CS3825,2014-10-14,17,1193
2714,CS3826,2015-02-07,24,1583
2715,CS3827,2014-07-25,21,1487
2716,CS3828,2014-12-16,28,2055
2717,CS3829,2015-02-06,19,1273
2718,CS3830,2015-01-09,21,1526
2719,CS3831,2015-02-24,20,1317
2720,CS3832,2015-02-03,21,1450
2721,CS3833,2014-09-30,19,1339
2722,CS3834,2015-03-05,23,1642
2723,CS3835,2014-10-09,9,659
2724,CS3836,2015-02-11,22,1541
2725,CS3837,2014-07-26,11,799
2726,CS3838,2014-10-12,18,1311
2727,CS3839,2015-02-27,29,2028
2728,CS3840,2014-12-06,25,1558
2729,CS3841,2014-09-07,20,1193
2730,CS3842,2014-09-16,29,2124
2731,CS3843,2014-11-20,18,1373
2732,CS3844,2014-12-12,22,1544
2733,CS3845,2015-02-18,17,1246
2734,CS3846,2015-03-07,18,1063
2735,CS3847,2014-01-18,20,1266
2736,CS3848,2014-08-03,23,1607
2737,CS3849,2014-08-16,20,1372
2738,CS3850,2015-03-16,19,1462
2739,CS3851,2015-01-31,28,2072
2740,CS3852,2015-02-26,20,1190
2741,CS3853,2014-12-01,19,1382
2742,CS3854,2015-02-14,18,1477
2743,CS3855,2015-02-19,16,1096
2744,CS3856,2014-09-12,14,925
2745,CS3857,2014-12-29,19,1227
2746,CS3858,2014-09-24,15,1105
2747,CS3859,2014-11-26,19,1322
2748,CS3860,2015-03-07,21,1653
2749,CS3861,2015-02-17,16,1101
2750,CS3862,2015-01-30,22,1571
2751,CS3863,2015-02-13,23,1663
2752,CS3864,2014-10-29,25,1880
2753,CS3865,2014-11-04,17,1248
2754,CS3866,2015-03-15,17,1200
2755,CS3867,2014-08-20,15,969
2756,CS3868,2015-02-28,24,1650
2757,CS3869,2014-08-14,22,1647
2758,CS3870,2015-02-25,14,1108
2759,CS3871,2015-03-14,21,1402
2760,CS3872,2015-03-01,17,1199
2761,CS3873,2015-02-26,17,1112
2762,CS3874,2015-03-05,21,1473
2763,CS3875,2014-11-28,22,1460
2764,CS3876,2015-01-27,29,1993
2765,CS3877,2015-03-13,22,1383
2766,CS3878,2015-02-27,14,1060
2767,CS3879,2015-02-11,24,1920
2768,CS3880,2014-09-28,22,1618
2769,CS3881,2015-03-14,20,1439
2770,CS3882,2014-12-30,19,1415
2771,CS3883,2014-12-27,21,1546
2772,CS3884,2015-03-06,24,1859
2773,CS3885,2015-03-02,28,2129
2774,CS3886,2014-12-13,19,1378
2775,CS3887,2015-01-24,18,1366
2776,CS3888,2015-02-18,20,1339
2777,CS3889,2014-09-25,21,1374
2778,CS3890,2015-02-21,20,1514
2779,CS3891,2015-03-05,21,1402
2780,CS3892,2014-10-20,13,863
2781,CS3893,2015-02-19,18,1289
2782,CS3894,2014-12-24,23,1765
2783,CS3895,2014-12-11,25,1562
2784,CS3896,2015-02-18,18,1320
2785,CS3897,2015-01-11,30,2141
2786,CS3898,2014-11-20,22,1498
2787,CS3899,2015-01-26,17,1260
2788,CS3900,2015-03-15,30,2077
2789,CS3901,2015-01-31,17,1145
2790,CS3902,2015-02-15,16,1126
2791,CS3903,2014-10-28,21,1548
2792,CS3904,2015-02-18,24,1704
2793,CS3905,2014-07-14,13,854
2794,CS3906,2014-12-13,18,1321
2795,CS3907,2015-03-05,24,1810
2796,CS3908,2015-01-29,20,1553
2797,CS3909,2014-12-12,28,1832
2798,CS3910,2015-03-02,20,1331
2799,CS3911,2015-03-06,31,2229
2800,CS3912,2014-08-14,20,1263
2801,CS3913,2014-11-19,17,1159
2802,CS3914,2015-01-25,21,1465
2803,CS3915,2014-07-20,18,1208
2804,CS3916,2014-12-12,15,1154
2805,CS3917,2015-02-28,22,1637
2806,CS3918,2015-03-05,27,2046
2807,CS3919,2015-02-20,21,1478
2808,CS3920,2015-01-29,17,1289
2809,CS3921,2014-11-23,17,1272
2810,CS3922,2015-01-24,11,775
2811,CS3923,2014-08-11,21,1479
2812,CS3924,2015-01-20,28,2075
2813,CS3925,2015-03-08,19,1276
2814,CS3926,2015-03-15,20,1454
2815,CS3927,2014-11-15,26,1854
2816,CS3928,2014-11-02,24,1616
2817,CS3929,2015-03-14,22,1559
2818,CS3930,2014-09-02,17,1234
2819,CS3931,2014-07-31,10,648
2820,CS3932,2015-02-03,20,1466
2821,CS3933,2014-11-01,24,1694
2822,CS3934,2014-11-10,22,1532
2823,CS3935,2015-02-03,23,1549
2824,CS3936,2014-12-08,21,1470
2825,CS3937,2014-10-10,16,1149
2826,CS3938,2014-06-12,15,963
2827,CS3939,2015-02-21,20,1344
2828,CS3940,2015-03-06,16,1021
2829,CS3941,2014-11-17,23,1575
2830,CS3942,2015-03-10,21,1428
2831,CS3943,2015-02-20,22,1522
2832,CS3944,2015-01-24,18,1348
2833,CS3945,2015-01-19,18,1316
2834,CS3946,2015-02-03,24,1348
2835,CS3947,2015-02-12,23,1708
2836,CS3948,2015-03-06,28,2158
2837,CS3949,2015-03-02,14,958
2838,CS3950,2015-02-15,19,1249
2839,CS3951,2014-12-23,17,1239
2840,CS3952,2015-02-17,18,1190
2841,CS3953,2014-11-14,23,1675
2842,CS3954,2015-02-27,23,1738
2843,CS3955,2015-03-04,17,1230
2844,CS3956,2015-03-07,22,1665
2845,CS3957,2015-02-12,19,1288
2846,CS3958,2015-03-15,23,1534
2847,CS3959,2015-03-12,19,1344
2848,CS3960,2015-02-27,19,1416
2849,CS3961,2015-01-20,20,1439
2850,CS3962,2015-03-14,16,1224
2851,CS3963,2015-02-26,23,1629
2852,CS3964,2015-03-08,25,1871
2853,CS3965,2014-11-20,14,952
2854,CS3966,2015-02-26,21,1523
2855,CS3967,2014-11-22,16,1215
2856,CS3968,2015-02-07,23,1662
2857,CS3969,2015-01-08,22,1448
2858,CS3970,2015-03-09,20,1427
2859,CS3971,2014-09-17,20,1309
2860,CS3972,2015-02-24,27,1956
2861,CS3973,2015-01-06,15,968
2862,CS3974,2014-11-27,17,1240
2863,CS3975,2015-02-04,32,2327
2864,CS3976,2014-03-07,15,1099
2865,CS3977,2014-12-08,15,1051
2866,CS3978,2014-11-29,17,1066
2867,CS3979,2014-11-28,26,1924
2868,CS3980,2015-02-07,14,995
2869,CS3981,2015-03-02,21,1595
2870,CS3982,2015-03-06,16,1102
2871,CS3983,2015-03-03,26,2022
2872,CS3984,2015-03-02,19,1229
2873,CS3985,2015-01-28,20,1317
2874,CS3986,2014-12-05,18,1252
2875,CS3987,2015-02-11,19,1367
2876,CS3988,2014-12-17,20,1350
2877,CS3989,2015-01-27,17,1046
2878,CS3990,2014-12-03,23,1759
2879,CS3991,2015-03-08,23,1593
2880,CS3992,2015-03-12,14,920
2881,CS3993,2015-03-12,20,1385
2882,CS3994,2015-03-13,19,1274
2883,CS3995,2015-02-14,15,1044
2884,CS3996,2015-01-29,25,1745
2885,CS3997,2015-03-06,19,1323
2886,CS3998,2015-03-02,18,1353
2887,CS3999,2015-01-08,23,1703
2888,CS4000,2014-11-28,20,1369
2889,CS4001,2015-02-05,30,2086
2890,CS4002,2015-01-10,21,1408
2891,CS4003,2015-01-29,21,1360
2892,CS4004,2015-03-02,23,1683
2893,CS4005,2015-02-23,20,1313
2894,CS4006,2014-12-29,19,1206
2895,CS4007,2015-02-05,21,1464
2896,CS4008,2014-12-10,17,1246
2897,CS4009,2015-02-06,12,761
2898,CS4010,2015-03-12,11,714
2899,CS4011,2015-02-14,24,1671
2900,CS4012,2015-01-11,24,1510
2901,CS4013,2015-02-25,19,1474
2902,CS4014,2014-10-21,29,2133
2903,CS4015,2014-12-28,18,1372
2904,CS4016,2015-02-23,24,1673
2905,CS4017,2015-02-21,17,1357
2906,CS4018,2015-01-19,20,1463
2907,CS4019,2015-02-26,19,1251
2908,CS4020,2014-07-16,16,1154
2909,CS4021,2014-12-02,12,918
2910,CS4022,2015-01-26,24,1840
2911,CS4023,2015-02-14,25,1811
2912,CS4024,2014-12-19,19,1444
2913,CS4025,2014-07-24,22,1612
2914,CS4026,2015-03-04,20,1351
2915,CS4027,2014-11-01,21,1467
2916,CS4028,2014-09-09,19,1416
2917,CS4029,2014-12-26,18,1284
2918,CS4030,2015-01-12,26,1979
2919,CS4031,2015-01-21,18,1436
2920,CS4032,2015-01-18,20,1487
2921,CS4033,2015-01-25,22,1638
2922,CS4034,2015-02-12,23,1631
2923,CS4035,2015-03-10,19,1308
2924,CS4036,2014-12-16,13,822
2925,CS4037,2015-02-21,23,1372
2926,CS4038,2015-01-26,17,1269
2927,CS4039,2015-03-16,23,1753
2928,CS4040,2014-12-23,14,768
2929,CS4041,2014-12-29,16,1056
2930,CS4042,2015-01-05,12,841
2931,CS4043,2015-01-11,18,1283
2932,CS4044,2015-02-07,20,1370
2933,CS4045,2015-01-15,15,945
2934,CS4046,2014-12-13,11,788
2935,CS4047,2015-02-06,17,1221
2936,CS4048,2015-02-12,31,2358
2937,CS4049,2014-12-07,22,1322
2938,CS4050,2014-11-17,22,1553
2939,CS4051,2015-03-01,17,1221
2940,CS4052,2015-01-15,14,966
2941,CS4053,2015-02-24,21,1435
2942,CS4054,2015-02-18,27,1691
2943,CS4055,2014-10-16,17,1063
2944,CS4056,2014-12-07,19,1358
2945,CS4057,2015-01-17,15,975
2946,CS4058,2014-08-03,16,1117
2947,CS4059,2014-11-18,19,1274
2948,CS4060,2014-10-30,16,1200
2949,CS4061,2014-12-13,15,1037
2950,CS4062,2015-03-13,21,1438
2951,CS4063,2015-02-12,19,1300
2952,CS4064,2015-03-16,26,1778
2953,CS4065,2015-02-13,28,1996
2954,CS4066,2015-02-19,22,1554
2955,CS4067,2015-02-14,16,1223
2956,CS4068,2015-03-13,19,1414
2957,CS4069,2014-09-14,17,1127
2958,CS4070,2015-03-15,28,1941
2959,CS4071,2015-01-16,22,1549
2960,CS4072,2015-01-30,17,1214
2961,CS4073,2015-02-22,18,1226
2962,CS4074,2014-12-05,34,2462
2963,CS4075,2014-12-13,21,1660
2964,CS4076,2015-03-10,26,1873
2965,CS4077,2015-03-15,26,1634
2966,CS4078,2015-02-21,21,1419
2967,CS4079,2014-12-18,14,934
2968,CS4080,2015-01-08,23,1646
2969,CS4081,2015-02-25,25,1715
2970,CS4082,2015-03-13,22,1611
2971,CS4083,2015-02-06,24,1761
2972,CS4084,2015-02-11,13,913
2973,CS4085,2015-03-04,17,1211
2974,CS4086,2014-08-24,22,1345
2975,CS4087,2015-02-23,17,1106
2976,CS4088,2015-03-13,19,1347
2977,CS4089,2014-12-12,17,1164
2978,CS4090,2015-01-17,21,1359
2979,CS4091,2015-03-04,21,1435
2980,CS4092,2014-09-23,18,1219
2981,CS4093,2014-10-25,15,1039
2982,CS4094,2014-07-31,18,1327
2983,CS4095,2015-02-04,23,1604
2984,CS4096,2015-02-20,20,1481
2985,CS4097,2015-02-22,19,1409
2986,CS4098,2015-03-14,27,2106
2987,CS4099,2014-10-01,19,1348
2988,CS4100,2015-02-09,17,1161
2989,CS4101,2015-02-20,20,1349
2990,CS4102,2015-02-27,21,1418
2991,CS4103,2015-02-05,28,1997
2992,CS4104,2015-01-07,21,1439
2993,CS4105,2015-01-26,13,942
2994,CS4106,2014-09-30,20,1355
2995,CS4107,2014-11-03,22,1500
2996,CS4108,2015-02-12,20,1464
2997,CS4109,2015-03-10,20,1284
2998,CS4110,2014-12-30,24,1801
2999,CS4111,2015-01-30,26,1906
3000,CS4112,2014-02-03,11,814
3001,CS4113,2014-12-31,18,1241
3002,CS4114,2015-02-07,12,805
3003,CS4115,2014-12-16,24,1763
3004,CS4116,2014-07-22,25,1657
3005,CS4117,2015-02-16,12,709
3006,CS4118,2014-12-24,25,1803
3007,CS4119,2014-11-18,18,1123
3008,CS4120,2014-08-03,27,1718
3009,CS4121,2014-06-04,17,1274
3010,CS4122,2015-01-04,16,1143
3011,CS4123,2015-03-11,27,1701
3012,CS4124,2015-01-19,20,1435
3013,CS4125,2014-07-16,15,967
3014,CS4126,2015-02-07,13,875
3015,CS4127,2015-02-18,20,1561
3016,CS4128,2015-03-09,22,1741
3017,CS4129,2014-11-23,20,1319
3018,CS4130,2015-02-22,23,1725
3019,CS4131,2014-12-09,21,1478
3020,CS4132,2015-02-06,19,1274
3021,CS4133,2015-03-08,24,1693
3022,CS4134,2015-01-09,18,1220
3023,CS4135,2015-02-16,14,941
3024,CS4136,2014-08-13,24,1621
3025,CS4137,2015-02-05,17,1202
3026,CS4138,2015-02-19,15,1045
3027,CS4139,2014-10-10,31,2099
3028,CS4140,2015-03-16,22,1489
3029,CS4141,2015-02-07,23,1735
3030,CS4142,2015-02-22,19,1364
3031,CS4143,2014-08-07,14,928
3032,CS4144,2015-03-06,27,1962
