,customer_id,trans_date,tran_amount,response
18669,CS5212,2014-05-06,60,0
18670,CS4078,2013-07-25,49,0
18671,CS1452,2012-04-13,43,0
18672,CS6102,2015-01-10,39,0
18673,CS5733,2014-09-21,89,0
18674,CS1205,2015-03-13,48,0
18675,CS2246,2012-02-01,97,0
18676,CS3832,2014-08-03,72,0
18677,CS4458,2014-09-06,57,1
18678,CS1983,2012-06-18,61,0
18679,CS5425,2015-02-07,67,0
18680,CS4915,2013-10-26,61,0
18681,CS2950,2015-01-28,46,0
18682,CS2981,2014-03-31,98,0
18683,CS2907,2013-05-14,92,0
18684,CS4760,2015-01-31,103,0
18685,CS1583,2012-09-14,67,0
18686,CS5251,2012-03-27,51,0
18687,CS4037,2013-11-29,43,0
18688,CS1253,2013-06-22,59,1
18689,CS5643,2013-07-02,38,0
18690,CS5065,2011-07-19,65,0
18691,CS3901,2014-08-27,99,0
18692,CS4216,2011-10-14,60,0
18693,CS5388,2013-06-10,62,0
18694,CS3064,2011-12-04,40,0
18695,CS2922,2014-12-18,48,0
18696,CS5461,2012-05-04,69,1
18697,CS2552,2011-11-24,104,0
18698,CS5877,2015-01-20,87,0
18699,CS2219,2012-04-17,37,0
18700,CS4980,2014-07-07,50,0
18701,CS5572,2015-03-07,40,0
18702,CS5921,2013-09-17,59,0
18703,CS4755,2014-10-20,105,1
18704,CS3184,2011-09-09,92,0
18705,CS3011,2011-12-21,38,0
18706,CS4736,2014-06-19,73,0
18707,CS4035,2014-07-31,64,0
18708,CS4712,2014-06-19,64,0
18709,CS4562,2013-08-02,88,0
18710,CS5021,2012-02-24,101,0
18711,CS3275,2013-01-04,42,0
18712,CS3486,2011-11-05,54,0
18713,CS2825,2014-09-30,66,0
18714,CS1620,2012-07-17,64,0
18715,CS1962,2013-10-22,51,0
18716,CS3292,2013-01-18,91,0
18717,CS3990,2011-08-19,93,0
18718,CS3577,2014-03-28,45,0
18719,CS2838,2011-05-25,80,1
18720,CS3230,2012-01-26,84,0
18721,CS4164,2012-08-18,88,0
18722,CS2949,2012-02-12,42,0
18723,CS2432,2013-12-26,92,0
18724,CS3075,2013-05-24,96,0
18725,CS2564,2013-10-14,39,0
18726,CS2047,2012-09-22,54,0
18727,CS5864,2012-10-11,97,0
18728,CS4703,2011-11-13,89,0
18729,CS4473,2014-12-20,77,0
18730,CS2482,2011-07-26,40,0
18731,CS2059,2013-10-20,94,0
18732,CS4055,2014-09-28,94,0
18733,CS4503,2013-05-18,49,1
18734,CS4599,2014-08-11,63,0
18735,CS1260,2014-10-21,67,0
18736,CS3271,2014-12-20,65,0
18737,CS2908,2013-10-07,94,0
18738,CS1555,2013-02-15,87,0
18739,CS1128,2013-11-16,50,0
18740,CS2334,2014-04-07,70,0
18741,CS5730,2012-02-19,92,0
18742,CS1500,2014-10-03,89,0
18743,CS1805,2011-11-23,90,1
18744,CS5698,2014-06-08,92,0
18745,CS5185,2013-04-28,93,0
18746,CS1590,2013-04-27,92,0
18747,CS1270,2011-05-17,82,0
18748,CS1246,2013-05-01,44,0
18749,CS2833,2014-07-23,80,1
18750,CS4602,2013-12-30,64,0
18751,CS2958,2011-07-12,57,0
18752,CS1233,2014-05-10,92,1
18753,CS5480,2014-07-28,48,1
18754,CS5346,2012-11-15,56,0
18755,CS4880,2012-02-18,84,0
18756,CS5206,2013-07-23,49,0
18757,CS2067,2012-05-11,39,0
18758,CS5965,2014-05-08,99,1
18759,CS2862,2014-04-02,49,0
18760,CS1813,2011-10-31,86,0
18761,CS4535,2014-03-26,36,1
18762,CS4236,2014-04-29,62,0
18763,CS5586,2014-05-10,56,0
18764,CS1770,2013-07-24,38,0
18765,CS4577,2014-03-18,103,0
18766,CS6004,2013-05-05,80,0
18767,CS5512,2014-01-27,100,0
18768,CS1677,2013-04-22,78,1
18769,CS1543,2013-11-03,77,0
18770,CS5788,2013-07-16,45,0
18771,CS2085,2011-09-22,55,1
18772,CS2914,2013-06-21,65,1
18773,CS3253,2013-10-23,66,0
18774,CS4016,2012-01-09,61,1
18775,CS5468,2012-02-14,93,0
18776,CS2891,2014-12-19,36,1
18777,CS4695,2014-10-01,80,0
18778,CS3185,2012-06-28,100,0
18779,CS3653,2011-10-16,42,0
18780,CS3237,2013-09-15,86,0
18781,CS2465,2012-03-09,75,0
18782,CS2199,2013-10-31,35,0
18783,CS1136,2012-12-17,43,0
18784,CS5040,2012-06-18,54,0
18785,CS1393,2013-11-02,69,1
18786,CS5242,2013-01-15,81,0
18787,CS4424,2013-04-17,55,0
18788,CS1299,2013-06-08,98,1
18789,CS5935,2013-06-29,71,0
18790,CS1653,2013-10-27,102,1
18791,CS1384,2014-12-30,47,0
18792,CS4335,2013-12-30,96,0
18793,CS3947,2011-06-19,68,1
18794,CS4940,2014-04-23,77,0
18795,CS4462,2012-05-20,78,0
18796,CS5184,2015-03-13,82,0
18797,CS3015,2013-09-14,101,0
18798,CS6093,2014-06-20,78,1
18799,CS1906,2011-07-09,64,0
18800,CS2456,2013-03-18,93,0
18801,CS4326,2011-09-25,65,0
18802,CS2413,2013-10-12,97,0
18803,CS5174,2014-01-14,41,1
18804,CS5445,2011-10-16,76,0
18805,CS4425,2014-09-15,46,0
18806,CS5708,2014-09-25,55,0
18807,CS2636,2014-11-10,36,0
18808,CS5053,2012-10-29,101,0
18809,CS1207,2011-11-28,45,0
18810,CS4561,2012-10-12,44,1
18811,CS2613,2014-02-19,41,0
18812,CS5883,2014-12-15,45,0
18813,CS4403,2011-09-15,96,0
18814,CS5849,2013-06-04,38,0
18815,CS1352,2013-09-26,102,0
18816,CS1215,2013-12-28,102,0
18817,CS3332,2014-12-28,75,0
18818,CS4203,2013-05-31,81,0
18819,CS3005,2011-11-24,72,1
18820,CS1914,2013-02-22,45,1
18821,CS1767,2013-10-22,105,0
18822,CS4929,2013-04-02,41,0
18823,CS1325,2013-07-27,57,0
18824,CS3540,2011-07-26,61,0
18825,CS5267,2013-12-08,55,1
18826,CS2561,2015-01-10,63,0
18827,CS5052,2012-06-18,70,0
18828,CS3063,2011-11-19,90,0
18829,CS4118,2013-03-10,54,0
18830,CS4401,2015-02-08,88,0
18831,CS4022,2013-09-20,74,0
18832,CS4964,2013-12-21,50,0
18833,CS3485,2014-04-05,46,1
18834,CS1942,2014-12-01,52,0
18835,CS2062,2011-08-30,90,0
18836,CS5949,2012-03-04,65,0
18837,CS5971,2012-03-14,60,0
18838,CS3981,2013-09-06,105,0
18839,CS2834,2015-01-26,82,0
18840,CS6010,2014-05-15,101,0
18841,CS4358,2014-04-21,61,1
18842,CS5609,2011-11-22,46,0
18843,CS2600,2013-12-16,96,0
18844,CS4023,2014-02-15,54,0
18845,CS5256,2012-12-26,92,0
18846,CS4852,2011-09-25,88,0
18847,CS4223,2013-09-10,58,0
18848,CS6095,2011-07-26,77,0
18849,CS1388,2014-06-23,65,0
18850,CS2938,2012-11-20,70,0
18851,CS1987,2012-08-21,104,0
18852,CS1560,2014-06-17,90,0
18853,CS3711,2011-10-27,95,0
18854,CS1605,2014-08-19,39,0
18855,CS5483,2013-07-27,82,0
18856,CS3947,2012-07-20,46,1
18857,CS5518,2012-11-07,35,0
18858,CS3611,2011-09-08,81,0
18859,CS1940,2012-01-03,67,0
18860,CS5112,2011-11-30,99,0
18861,CS5557,2014-08-13,72,0
18862,CS5206,2012-03-06,85,0
18863,CS4659,2014-06-11,64,0
18864,CS1935,2012-09-21,69,0
18865,CS4883,2012-01-21,104,0
18866,CS3885,2012-09-27,105,0
18867,CS4704,2013-10-15,98,0
18868,CS1720,2014-04-25,48,0
18869,CS4611,2014-05-09,96,0
18870,CS5513,2012-10-05,56,0
18871,CS3294,2014-04-12,64,0
18872,CS3123,2012-04-16,65,0
18873,CS1608,2013-02-01,79,0
18874,CS3414,2014-12-27,73,0
18875,CS2582,2011-06-02,66,0
18876,CS5943,2013-02-16,55,0
18877,CS1131,2015-02-24,83,0
18878,CS4984,2014-01-23,58,0
18879,CS5419,2012-02-06,67,0
18880,CS4475,2014-09-18,95,1
18881,CS3086,2013-03-14,72,1
18882,CS3502,2011-10-27,71,0
18883,CS4986,2015-03-10,65,0
18884,CS2006,2013-01-08,73,0
18885,CS3715,2012-10-15,71,0
18886,CS4624,2013-04-29,83,1
18887,CS3696,2011-09-09,76,0
18888,CS3898,2014-09-27,47,1
18889,CS2520,2015-01-30,78,0
18890,CS2731,2014-02-07,98,0
18891,CS2626,2014-05-26,100,0
18892,CS2713,2014-11-17,95,0
18893,CS5448,2012-09-13,54,0
18894,CS4977,2013-01-09,38,0
18895,CS3122,2012-11-05,43,0
18896,CS5237,2014-02-15,88,0
18897,CS3324,2014-06-22,95,0
18898,CS4619,2012-01-14,75,0
18899,CS1953,2014-05-16,91,0
18900,CS3137,2015-03-10,51,0
18901,CS1895,2011-09-04,60,1
18902,CS2644,2013-07-13,46,0
18903,CS3846,2012-05-13,59,0
18904,CS2575,2014-09-25,95,1
18905,CS3973,2011-08-07,66,0
18906,CS1187,2013-10-05,50,0
18907,CS3654,2013-04-19,80,0
18908,CS2077,2015-03-08,102,0
18909,CS5752,2014-08-03,85,0
18910,CS4635,2013-03-21,51,1
18911,CS1610,2015-01-07,92,0
18912,CS1721,2013-07-05,96,0
18913,CS3480,2013-07-04,37,0
18914,CS2625,2012-03-15,60,0
18915,CS4924,2013-05-26,60,1
18916,CS1600,2013-10-25,46,0
18917,CS1767,2014-03-05,51,0
18918,CS5274,2011-09-13,61,0
18919,CS4675,2013-02-03,67,0
18920,CS3986,2013-03-01,53,0
18921,CS4701,2014-07-25,57,0
18922,CS2945,2012-09-07,47,0
18923,CS1354,2011-09-05,100,0
18924,CS1346,2012-11-19,105,0
18925,CS4720,2014-01-25,39,0
18926,CS4432,2012-01-28,100,1
18927,CS2441,2013-01-08,55,1
18928,CS2707,2013-04-03,89,0
18929,CS4062,2013-11-24,35,0
18930,CS3049,2013-08-04,71,0
18931,CS4387,2013-06-28,105,0
18932,CS5198,2012-11-11,38,0
18933,CS2434,2013-01-08,36,1
18934,CS3289,2013-05-20,67,0
18935,CS3106,2011-07-03,71,0
18936,CS5179,2014-04-08,98,0
18937,CS1890,2013-06-24,81,0
18938,CS5403,2012-03-30,89,0
18939,CS3220,2012-04-24,75,0
18940,CS5379,2013-05-30,77,0
18941,CS4313,2012-04-05,45,0
18942,CS1959,2013-03-23,95,1
18943,CS5114,2012-12-19,96,0
18944,CS1469,2014-06-12,84,0
18945,CS1800,2014-06-29,55,0
18946,CS4822,2012-03-12,97,0
18947,CS2098,2013-03-31,87,0
18948,CS4279,2011-07-29,60,0
18949,CS5922,2013-08-24,55,1
18950,CS3760,2013-10-23,58,0
18951,CS4287,2013-02-21,73,0
18952,CS4773,2012-10-16,60,0
18953,CS3282,2012-08-25,96,0
18954,CS6111,2012-06-29,36,0
18955,CS4862,2013-05-25,105,0
18956,CS2599,2011-08-31,76,0
18957,CS4031,2013-06-21,99,0
18958,CS4255,2012-07-02,90,0
18959,CS5170,2012-04-25,62,0
18960,CS5597,2011-09-10,90,0
18961,CS1494,2014-10-21,91,0
18962,CS4625,2014-09-03,69,0
18963,CS3279,2014-06-02,85,0
18964,CS1920,2012-09-18,80,0
18965,CS3218,2015-02-03,54,0
18966,CS5287,2012-06-15,86,0
18967,CS4211,2011-05-20,71,0
18968,CS1378,2013-03-24,67,0
18969,CS2749,2013-01-02,68,0
18970,CS4482,2014-10-31,78,0
18971,CS5484,2012-06-06,47,1
18972,CS2074,2013-02-07,68,0
18973,CS4704,2013-02-19,71,0
18974,CS2271,2015-01-01,76,0
18975,CS2799,2013-06-06,67,0
18976,CS5154,2013-04-23,50,0
18977,CS3779,2012-12-02,57,0
18978,CS4208,2013-09-24,44,0
18979,CS5714,2014-01-17,52,1
18980,CS3698,2014-04-29,35,0
18981,CS5192,2012-12-03,66,0
18982,CS4858,2011-12-10,89,0
18983,CS4779,2015-03-08,76,1
18984,CS2486,2014-05-16,105,0
18985,CS1230,2012-01-17,86,0
18986,CS5633,2011-11-06,53,0
18987,CS5783,2011-08-23,77,0
18988,CS3922,2011-06-15,49,0
18989,CS4894,2011-09-10,40,0
18990,CS3526,2013-11-23,48,0
18991,CS2777,2011-08-27,42,0
18992,CS4069,2012-08-14,77,0
18993,CS4803,2013-10-17,70,0
18994,CS5483,2014-08-24,80,0
18995,CS2813,2014-02-07,62,0
18996,CS2279,2013-03-15,53,0
18997,CS1332,2011-10-12,49,0
18998,CS3272,2013-04-01,55,0
18999,CS5895,2013-12-19,89,0
19000,CS1502,2012-04-05,67,0
19001,CS1692,2013-05-24,74,0
19002,CS4448,2014-01-23,66,0
19003,CS1287,2011-06-27,94,0
19004,CS2880,2012-10-15,81,0
19005,CS1851,2013-03-06,59,0
19006,CS2767,2015-02-11,67,0
19007,CS2255,2012-03-18,47,0
19008,CS4599,2012-08-08,101,0
19009,CS4379,2015-02-01,50,0
19010,CS5446,2011-07-18,86,0
19011,CS3187,2013-11-14,45,0
19012,CS5953,2012-03-02,103,0
19013,CS1218,2014-01-12,60,0
19014,CS1759,2014-07-15,62,1
19015,CS5740,2013-01-13,88,0
19016,CS5006,2012-04-21,58,0
19017,CS4547,2012-07-10,45,1
19018,CS3868,2012-06-19,63,0
19019,CS4116,2012-03-29,97,1
19020,CS2644,2012-03-17,59,0
19021,CS5358,2014-04-17,84,0
19022,CS5088,2013-09-25,46,0
19023,CS3531,2014-11-03,73,0
19024,CS6034,2011-05-16,87,0
19025,CS3927,2012-04-21,72,1
19026,CS3417,2011-07-11,62,0
19027,CS3282,2013-08-26,98,0
19028,CS5626,2012-07-16,79,0
19029,CS4852,2013-09-21,56,0
19030,CS5695,2013-04-23,79,0
19031,CS2059,2014-11-23,95,0
19032,CS1678,2013-02-22,71,0
19033,CS4331,2014-05-27,42,0
19034,CS4795,2013-05-10,96,0
19035,CS3349,2012-11-12,84,0
19036,CS5534,2013-06-01,74,0
19037,CS6072,2014-11-18,85,0
19038,CS1621,2015-01-01,72,0
19039,CS5383,2014-12-21,65,0
19040,CS3618,2012-07-11,100,0
19041,CS5416,2011-05-27,61,0
19042,CS5584,2012-10-12,101,0
19043,CS4191,2011-05-18,59,0
19044,CS3607,2011-11-11,82,0
19045,CS4144,2012-09-04,99,0
19046,CS4611,2012-06-11,99,0
19047,CS4779,2014-01-11,45,1
19048,CS3744,2014-07-08,76,1
19049,CS1899,2012-07-08,66,0
19050,CS1438,2012-08-01,60,0
19051,CS2220,2012-01-15,85,0
19052,CS2904,2013-10-10,73,0
19053,CS3584,2012-01-14,82,0
19054,CS2956,2014-06-03,101,1
19055,CS1401,2015-03-02,46,0
19056,CS4242,2015-03-06,68,0
19057,CS1301,2014-02-22,48,0
19058,CS6026,2011-10-22,63,0
19059,CS4763,2013-11-07,42,0
19060,CS5432,2015-02-01,72,0
19061,CS3834,2013-10-10,99,0
19062,CS4971,2012-09-22,103,0
19063,CS2310,2011-08-20,56,0
19064,CS5950,2013-07-03,63,0
19065,CS5052,2012-10-09,51,0
19066,CS3366,2014-07-18,101,0
19067,CS1524,2013-12-01,57,0
19068,CS1409,2013-12-05,96,0
19069,CS5976,2014-10-23,89,0
19070,CS3967,2013-07-31,87,0
19071,CS4870,2011-06-16,82,0
19072,CS4745,2013-12-26,72,0
19073,CS3422,2012-08-18,40,0
19074,CS5106,2012-02-16,78,0
19075,CS2344,2012-03-03,73,0
19076,CS4453,2012-05-02,101,0
19077,CS3368,2014-12-31,68,1
19078,CS6059,2012-06-19,50,1
19079,CS3245,2012-02-14,54,1
19080,CS1623,2011-12-18,68,0
19081,CS2533,2012-05-01,81,0
19082,CS5361,2012-07-25,104,0
19083,CS3812,2015-02-20,65,1
19084,CS1527,2012-03-15,55,0
19085,CS2766,2012-10-26,48,0
19086,CS3427,2013-07-07,50,0
19087,CS5952,2013-09-29,77,0
19088,CS5633,2014-12-08,82,0
19089,CS4820,2013-10-02,103,0
19090,CS4236,2012-03-25,81,0
19091,CS3579,2013-03-20,95,0
19092,CS4167,2013-11-04,72,0
19093,CS5273,2014-05-18,59,1
19094,CS4158,2014-08-27,60,0
19095,CS2613,2014-08-10,40,0
19096,CS4425,2012-02-06,59,0
19097,CS5731,2011-06-13,60,0
19098,CS1580,2014-04-26,86,1
19099,CS3342,2011-06-25,70,0
19100,CS5780,2014-10-13,96,1
19101,CS2360,2011-05-26,45,0
19102,CS4985,2012-11-21,46,1
19103,CS1864,2011-07-16,39,0
19104,CS3751,2015-02-07,79,0
19105,CS1216,2014-10-12,101,0
19106,CS4934,2011-11-09,68,1
19107,CS5453,2013-06-27,58,0
19108,CS2361,2013-02-04,104,0
19109,CS3547,2012-03-10,61,0
19110,CS3050,2013-09-12,45,0
19111,CS1920,2012-03-11,66,0
19112,CS4188,2013-02-28,76,0
19113,CS1332,2013-01-15,94,0
19114,CS4863,2013-02-18,62,0
19115,CS5219,2014-08-29,103,0
19116,CS3576,2013-12-29,42,0
19117,CS2649,2011-12-30,79,1
19118,CS1582,2011-05-29,65,1
19119,CS5660,2012-09-02,56,0
19120,CS3165,2013-03-27,104,0
19121,CS4071,2011-10-28,88,0
19122,CS1176,2014-06-12,78,0
19123,CS2654,2011-12-23,36,0
19124,CS4929,2012-02-17,73,0
19125,CS5819,2012-09-08,59,0
19126,CS5790,2014-08-27,78,0
19127,CS4674,2014-11-02,104,0
19128,CS5948,2012-10-05,42,0
19129,CS4610,2012-05-23,89,0
19130,CS5116,2013-12-15,86,0
19131,CS4758,2014-09-30,88,0
19132,CS3199,2013-10-29,56,0
19133,CS3848,2013-09-27,36,0
19134,CS3835,2011-11-13,69,0
19135,CS2857,2013-04-07,84,0
19136,CS2337,2011-07-15,43,0
19137,CS4487,2013-09-05,63,0
19138,CS2717,2014-07-15,87,0
19139,CS1805,2014-01-15,36,1
19140,CS3627,2012-10-25,44,0
19141,CS3676,2014-01-19,44,0
19142,CS5525,2013-11-17,69,0
19143,CS2061,2013-11-05,51,0
19144,CS3841,2014-08-22,69,1
19145,CS1672,2012-05-24,61,0
19146,CS5428,2014-10-14,70,0
19147,CS2522,2014-07-06,68,0
19148,CS2508,2012-11-06,47,0
19149,CS5968,2014-10-07,37,0
19150,CS5135,2012-09-07,76,0
19151,CS3612,2013-02-08,97,0
19152,CS2085,2011-05-31,68,1
19153,CS3431,2014-01-10,67,0
19154,CS3519,2012-03-11,46,0
19155,CS1881,2012-06-25,47,1
19156,CS6068,2012-02-01,54,0
19157,CS4826,2011-06-14,83,0
19158,CS2527,2012-06-04,55,0
19159,CS4157,2013-01-19,97,1
19160,CS1954,2014-09-02,74,0
19161,CS4004,2013-03-05,55,0
19162,CS3026,2013-05-08,78,0
19163,CS5152,2013-02-02,36,0
19164,CS1686,2013-06-03,43,0
19165,CS2823,2012-01-07,92,1
19166,CS1404,2012-05-19,67,0
19167,CS5056,2012-01-24,97,0
19168,CS6031,2013-09-30,78,0
19169,CS1678,2011-08-10,96,0
19170,CS4097,2014-09-29,69,0
19171,CS5770,2014-09-29,40,0
19172,CS1658,2012-08-07,81,0
19173,CS4743,2013-03-25,71,0
19174,CS3768,2011-11-08,59,1
19175,CS5897,2011-09-12,91,0
19176,CS3060,2013-03-15,92,0
19177,CS4770,2014-10-18,56,0
19178,CS5262,2013-02-20,100,0
19179,CS2029,2011-05-22,56,0
19180,CS4456,2014-09-23,59,0
19181,CS4202,2012-10-02,58,0
19182,CS3830,2012-03-24,65,0
19183,CS3392,2014-03-30,71,0
19184,CS5826,2013-02-19,60,0
19185,CS2201,2013-03-15,63,0
19186,CS4636,2014-12-13,60,0
19187,CS5983,2014-01-25,56,0
19188,CS3909,2014-08-22,97,0
19189,CS4839,2013-02-21,68,1
19190,CS2195,2013-03-26,77,0
19191,CS2203,2012-01-12,39,0
19192,CS2636,2012-09-30,77,0
19193,CS2678,2012-01-04,72,0
19194,CS5714,2011-12-04,42,1
19195,CS2986,2011-08-22,52,0
19196,CS2643,2012-08-21,99,0
19197,CS6093,2013-06-17,98,1
19198,CS2365,2014-07-25,44,0
19199,CS1880,2013-05-31,49,0
19200,CS4751,2013-06-22,102,0
19201,CS2539,2014-03-09,61,0
19202,CS2911,2011-12-19,51,0
19203,CS2361,2013-06-05,58,0
19204,CS2498,2011-11-21,95,0
19205,CS3447,2014-11-15,76,0
19206,CS2621,2012-10-14,65,0
19207,CS4977,2013-04-30,74,0
19208,CS2242,2012-11-27,100,0
19209,CS2616,2014-06-12,62,0
19210,CS1735,2012-10-31,79,0
19211,CS1157,2012-01-31,97,0
19212,CS3851,2015-01-31,96,0
19213,CS5686,2013-05-17,80,0
19214,CS3276,2013-12-24,53,0
19215,CS5064,2012-09-03,95,0
19216,CS4843,2012-08-20,36,0
19217,CS4016,2013-04-13,55,1
19218,CS1906,2011-12-05,105,0
19219,CS4776,2012-12-13,44,0
19220,CS1897,2013-11-11,72,0
19221,CS2197,2013-07-29,43,0
19222,CS1745,2012-05-03,77,0
19223,CS6003,2011-09-09,38,0
19224,CS4436,2013-08-11,51,0
19225,CS5737,2014-05-20,58,0
19226,CS2956,2011-12-03,57,1
19227,CS1606,2012-03-26,80,0
19228,CS3504,2014-10-05,49,1
19229,CS2842,2013-12-18,71,0
19230,CS4468,2014-03-03,83,0
19231,CS4098,2015-03-14,64,1
19232,CS4431,2011-07-05,59,0
19233,CS2228,2012-07-13,77,0
19234,CS2541,2012-12-05,75,1
19235,CS2227,2014-02-28,39,1
19236,CS1410,2011-07-07,67,0
19237,CS5299,2012-01-16,57,0
19238,CS2488,2014-07-28,89,0
19239,CS1259,2012-03-26,96,1
19240,CS4554,2012-02-26,85,0
19241,CS5919,2013-03-04,46,0
19242,CS4230,2011-10-05,72,0
19243,CS1666,2013-10-21,83,0
19244,CS4123,2014-11-02,78,0
19245,CS5900,2013-04-18,104,0
19246,CS3513,2013-07-13,99,0
19247,CS3831,2012-12-09,90,0
19248,CS5943,2014-09-05,95,0
19249,CS4684,2014-02-14,96,0
19250,CS2224,2014-05-25,60,0
19251,CS3188,2011-10-18,80,0
19252,CS4162,2015-02-09,61,0
19253,CS5228,2012-04-27,90,0
19254,CS4592,2012-02-10,56,0
19255,CS5109,2012-12-11,82,0
19256,CS4105,2014-08-15,94,0
19257,CS4350,2012-09-30,46,1
19258,CS1460,2014-02-28,45,0
19259,CS5165,2015-01-01,99,0
19260,CS5220,2014-01-23,85,0
19261,CS4719,2013-12-22,92,0
19262,CS4697,2013-12-09,77,0
19263,CS2406,2011-12-23,91,0
19264,CS2968,2012-03-04,72,0
19265,CS2086,2014-07-11,72,0
19266,CS4904,2014-10-18,51,0
19267,CS3412,2013-08-02,42,0
19268,CS2043,2014-07-30,77,0
19269,CS4048,2015-01-15,75,0
19270,CS5898,2012-01-04,67,0
19271,CS2798,2012-11-10,54,0
19272,CS5850,2011-09-20,69,0
19273,CS3515,2012-01-20,64,0
19274,CS3397,2011-10-22,47,0
19275,CS4346,2011-08-09,74,0
19276,CS3270,2015-03-05,64,0
19277,CS3100,2012-11-24,94,0
19278,CS4748,2013-08-03,99,1
19279,CS2625,2012-03-29,42,0
19280,CS2157,2014-03-25,99,0
19281,CS2503,2013-10-09,90,0
19282,CS4269,2012-09-27,79,0
19283,CS4080,2012-04-30,41,0
19284,CS5826,2011-07-18,70,0
19285,CS6035,2012-02-24,105,0
19286,CS5588,2013-03-14,94,0
19287,CS4051,2013-06-17,93,0
19288,CS3836,2011-10-29,35,0
19289,CS5125,2014-07-05,62,0
19290,CS4494,2013-04-12,50,1
19291,CS5072,2014-06-03,76,0
19292,CS2192,2014-10-02,53,0
19293,CS4274,2011-12-19,52,0
19294,CS2580,2012-04-25,45,0
19295,CS5837,2012-12-25,72,0
19296,CS5709,2014-11-28,97,0
19297,CS2755,2013-06-30,102,1
19298,CS4880,2012-07-13,100,0
19299,CS4023,2014-09-19,65,0
19300,CS2615,2014-12-04,53,0
19301,CS4886,2015-02-24,54,0
19302,CS2300,2014-11-19,66,0
19303,CS5173,2011-11-28,65,0
19304,CS4129,2013-01-12,99,0
19305,CS2813,2013-04-25,38,0
19306,CS4390,2013-11-26,66,0
19307,CS1513,2011-12-29,84,0
19308,CS3046,2013-04-22,102,0
19309,CS1703,2012-07-19,38,1
19310,CS1119,2014-02-28,76,0
19311,CS1417,2014-01-31,72,0
19312,CS5928,2012-06-25,47,0
19313,CS5030,2011-09-06,50,0
19314,CS4773,2011-08-08,79,0
19315,CS1706,2013-02-10,70,0
19316,CS5556,2014-02-22,54,0
19317,CS2395,2012-09-10,59,0
19318,CS3039,2013-06-05,57,0
19319,CS4490,2011-10-15,72,0
19320,CS5658,2013-09-18,47,1
19321,CS3773,2015-01-29,36,0
19322,CS3949,2012-10-23,60,0
19323,CS5488,2013-05-19,89,0
19324,CS1465,2014-10-22,90,0
19325,CS5860,2011-07-27,58,0
19326,CS1348,2013-02-24,72,0
19327,CS2137,2014-05-17,37,0
19328,CS2166,2012-07-13,97,0
19329,CS2371,2012-11-05,82,0
19330,CS4139,2013-06-15,49,1
19331,CS5797,2013-09-12,90,1
19332,CS5586,2015-01-30,62,0
19333,CS5716,2015-01-13,71,0
19334,CS3163,2011-08-01,97,0
19335,CS3344,2012-07-10,100,0
19336,CS5798,2014-05-21,40,0
19337,CS5242,2014-11-28,44,0
19338,CS3618,2012-12-20,104,0
19339,CS2213,2012-01-27,105,0
19340,CS3515,2012-09-29,95,0
19341,CS2813,2011-08-27,37,0
19342,CS3104,2013-12-25,105,0
19343,CS4289,2013-03-18,73,0
19344,CS2740,2014-08-31,105,0
19345,CS1453,2012-12-19,77,0
19346,CS2352,2013-06-30,53,1
19347,CS2429,2014-07-10,71,0
19348,CS2003,2013-11-07,102,0
19349,CS2947,2013-06-20,77,0
19350,CS3444,2013-11-19,68,0
19351,CS4379,2013-08-17,44,0
19352,CS5506,2012-03-01,59,0
19353,CS3548,2014-07-15,74,0
19354,CS3526,2011-10-05,70,0
19355,CS1730,2014-05-30,53,0
19356,CS3718,2012-07-26,47,0
19357,CS5901,2011-10-28,79,0
19358,CS1814,2013-01-15,39,0
19359,CS2001,2011-07-04,88,0
19360,CS2342,2013-04-04,62,0
19361,CS3416,2011-06-27,46,0
19362,CS1177,2012-08-07,51,0
19363,CS2130,2014-03-01,47,1
19364,CS2019,2013-09-01,76,0
19365,CS3171,2014-09-21,102,0
19366,CS3989,2014-06-22,51,0
19367,CS1535,2014-09-21,87,0
19368,CS4520,2012-02-17,72,0
19369,CS3821,2014-07-11,90,0
19370,CS3481,2012-09-03,54,0
19371,CS1771,2012-10-11,50,0
19372,CS6005,2013-04-22,63,0
19373,CS1749,2012-10-15,52,0
19374,CS1661,2015-01-22,73,1
19375,CS4277,2012-04-21,46,0
19376,CS3728,2012-07-03,95,0
19377,CS5691,2013-01-13,103,0
19378,CS3494,2014-11-03,104,0
19379,CS2011,2012-11-23,99,0
19380,CS5448,2013-08-06,66,0
19381,CS3992,2012-02-24,52,0
19382,CS4720,2012-10-25,91,0
19383,CS2131,2013-09-22,51,0
19384,CS1347,2012-11-23,46,0
19385,CS5731,2014-12-10,84,0
19386,CS1550,2014-01-20,63,0
19387,CS5940,2013-06-14,54,0
19388,CS4977,2014-10-24,57,0
19389,CS5748,2014-07-15,95,0
19390,CS3272,2012-01-07,90,0
19391,CS5967,2013-10-13,101,0
19392,CS1140,2015-02-16,62,0
19393,CS2482,2011-11-07,78,0
19394,CS1563,2013-05-22,105,0
19395,CS1865,2013-07-04,65,1
19396,CS5166,2013-08-11,71,0
19397,CS2739,2012-05-14,64,0
19398,CS4381,2011-12-13,45,1
19399,CS3411,2013-09-23,80,0
19400,CS1479,2011-09-02,102,0
19401,CS2185,2014-08-03,84,0
19402,CS5271,2014-12-23,72,0
19403,CS4120,2012-04-16,78,0
